name;socr;code;index;gninmb;uno;ocatd;status
Пешково;с;3700300011101;155311;3701;;24201832018;0
Писцово Новое;д;3700300011200;155307;3703;;24201828016;0
Погорелка;д;3700300011300;155313;3703;;24201844014;0
Погорелка;д;3700300011400;155302;3703;;24201812010;0
Потехино;д;3700300011500;155310;3703;;24201832019;0
Починок;д;3700300011600;155302;3703;;24201812011;0
Починок Малый;д;3700300011601;155302;3701;;24201812011;0
Прислониха;д;3700300011700;155333;3703;;24201808007;0
Путковская;д;3700300011800;155310;3703;;24201832021;0
Раздолье;с;3700300011900;155304;3703;;24201820001;0
Райково;д;3700300012000;155315;3703;;24201816023;0
Раменье;д;3700300012100;155302;3703;;24201812012;0
Растворово;д;3700300012200;155310;3703;;24201832022;0
Ратманиха;д;3700300012300;155307;3703;;24201828018;0
Репрево;д;3700300012400;155303;3703;;24201840017;0
Рожство;д;3700300012500;155307;3703;;24201828019;0
Рокотово;д;3700300012600;155311;3703;;24201832023;0
Ропотово;д;3700300012700;155301;3703;;24201804019;0
Рошма;д;3700300012800;155310;3703;;24201844015;0
Рычковская;д;3700300012900;155310;3703;;24201832024;0
Савинская;д;3700300013000;155312;3703;;24201844016;0
Селиванцево;д;3700300013100;155313;3703;;24201812013;0
Сельцо;д;3700300013200;155307;3703;;24201828020;0
Семеновское;с;3700300013300;155307;3703;;24201828001;0
Семигорье;д;3700300013400;;3703;;24201816001;0
Сенино;д;3700300013500;155307;3703;;24201828021;0
Синие Гари;д;3700300013600;155330;3703;;24201804020;0
Скалинка;д;3700300013700;155303;3703;;24201840018;0
Скоморошки;д;3700300013800;155315;3703;;24201816024;0
Сокериха;д;3700300013900;155310;3703;;24201844017;0
Сонино;д;3700300014000;155304;3703;;24201820023;0
Сопегино;д;3700300014100;155308;3703;;24201808008;0
Сорокино;д;3700300014200;155304;3703;;24201820024;0
Сосуны;д;3700300014300;155307;3703;;24201828023;0
Сошники;д;3700300014400;155303;3703;;24201840001;0
Закатново Старое;д;3700300014500;155303;3703;;24201840008;0
Старая Вичуга;п;3700300014600;155310;3703;;24201560000;0
Вичуга Старая;п;3700300014601;155310;3701;;24201560000;0
Старая Гольчиха;д;3700300014700;155308;3703;;24201808001;0
Старостино;д;3700300014800;155301;3703;;24201804021;0
Старцево;д;3700300014900;155301;3703;;24201804022;0
Степаниха;д;3700300015000;155313;3703;;24201844018;0
Стрелка;д;3700300015100;155315;3703;;24201816025;0
Струбищи;д;3700300015200;155333;3703;;24201808009;0
Сунжа;д;3700300015300;155315;3703;;24201816026;0
Терехово;д;3700300015400;155330;3703;;24201804023;0
Тимошиха;д;3700300015500;155308;3703;;24201808010;0
Токарево;д;3700300015600;155301;3703;;24201804025;0
Тольково;д;3700300015700;155331;3703;;24201840019;0
Топорово;д;3700300015899;155314;3701;;24201000000;0
Тропинское;д;3700300015900;155304;3703;;24201820025;0
Устиново;д;3700300016000;155307;3703;;24201828024;0
Федяево;д;3700300016100;155332;3703;;24201840020;0
Харламиха;д;3700300016200;155307;3703;;24201828025;0
Хохлята;д;3700300016300;155311;3703;;24201832025;0
Хреново;д;3700300016400;155310;3703;;24201832026;0
Цепики;д;3700300016500;155308;3703;;24201808011;0
Чертовищи;д;3700300016600;155312;3703;;24201844001;0
Шалдово;д;3700300016700;;3703;;24201820027;0
Шалдово;д;3700300016800;155315;3703;;24201816029;0
Шехолдино;д;3700300016900;155302;3703;;24201812014;0
Шляйково;д;3700300017000;155310;3703;;24201832027;0
Шохонская;д;3700300017199;155314;3701;;24201000000;0
Щетниково Большое;д;3700300017200;155312;3703;;24201844022;0
Юрино;д;3700300017300;155332;3703;;24201840022;0
Янино;д;3700300017400;155332;3703;;24201840023;0
Яснево;д;3700300017500;155310;3703;;24201832028;0
Яснево Большое;д;3700300017501;155310;3701;;24201832028;0
Яшино;д;3700300017600;155310;3703;;24201844024;0
Ивановка;д;3700300017799;155315;3701;;24201000001;0
Щетниково Малое;д;3700300017800;155312;3703;;24201844023;0
Максимково;д;3700300017900;155301;3703;;24201804014;0
Харино;д;3700300018000;155304;3703;;24201820026;0
Киндяково;д;3700300018100;155301;3703;;24201832010;0
Вичуга;г;3700300100000;;3703;;24403000000;1
Гаврилово-Посадский;р-н;3700400000000;;3704;;24203000000;0
Бексерово;д;3700400000200;155000;3704;;24203501007;0
Бексерево;д;3700400000202;155000;3704;;24203501007;0
Бережок;с;3700400000300;155011;3704;;24203828007;0
Уронда Большая;д;3700400000400;155014;3704;;24203820006;0
Давыдовское Большое;с;3700400000500;155007;3704;;24203840002;0
Большое Давыдовское;с;3700400000501;155007;3704;;24203840002;0
Бородино;с;3700400000600;155005;3704;;24203840010;0
Бурачиха;д;3700400000700;155011;3704;;24203828008;0
Быстри;д;3700400000800;155012;3704;;24203820007;0
Василево;д;3700400000900;155012;3704;;24203820008;0
Владычино;с;3700400001000;155015;3704;;24203832002;0
Воймига;с;3700400001100;155000;3704;;24203501008;0
Володятино;с;3700400001200;155000;3704;;24203832003;0
Вывозиха;д;3700400001300;155020;3704;;24203556006;0
Ганшино;д;3700400001400;155020;3704;;24203556007;0
Глумово;с;3700400001500;155010;3704;;24203828002;0
Городищи;с;3700400001600;155000;3704;;24203832004;0
Доутрово;д;3700400002000;155023;3704;;24203556003;0
Дубенки;с;3700400002100;155022;3704;;24203832010;0
Дубровка;с;3700400002200;155010;3704;;24203828004;0
Жадинское;с;3700400002300;155007;3704;;24203840004;0
Загородный;с;3700400002400;155000;3704;;24203501009;0
Загорье;с;3700400002500;155022;3704;;24203832011;0
Закомелье;с;3700400002600;155000;3704;;24203501010;0
Иваньково;с;3700400002700;155006;3704;;24203840011;0
Иваньково;д;3700400002800;155010;3704;;24203828006;0
Иваньковский;с;3700400002900;155021;3704;;24203828013;0
Ирмес;с;3700400003000;;3704;;24203501005;0
Калистово;д;3700400003100;155004;3704;;24203840006;0
Калистово;с;3700400003101;155004;3704;;24203840006;0
Ключи;д;3700400003200;155022;3704;;24203832012;0
Козлово;с;3700400003300;155004;3704;;24203840007;0
Костромиха;с;3700400003400;155020;3704;;24203556008;0
Костромиха;д;3700400003401;155020;3704;;24203556008;0
Кощеево;с;3700400003500;155014;3704;;24203820002;0
Красково;д;3700400003700;155012;3704;;24203820009;0
Краснополянский;с;3700400003800;155000;3704;;24203501002;0
Краснополянский;п;3700400003801;155000;3704;;24203501002;0
Крутицы;с;3700400003900;155020;3704;;24203556009;0
Лбово;д;3700400004000;155003;3704;;24203832013;0
Липовая Роща;с;3700400004100;155023;3704;;24203556002;0
Липовая роща;п;3700400004101;155023;3704;;24203814000;0
Лобцово;с;3700400004200;155014;3704;;24203820001;0
Лычево;с;3700400004300;155003;3704;;24203832014;0
Уронда Малая;д;3700400004400;155020;3704;;24203556005;0
Давыдовское Малое;с;3700400004500;155007;3704;;24203840003;0
Малое Давыдовское;с;3700400004501;155007;3704;;24203840003;0
Мальтино;д;3700400004600;155014;3704;;24203820003;0
Маньково;д;3700400004700;155000;3704;;24203501003;0
Марково;д;3700400004800;155020;3704;;24203556010;0
Мирславль;с;3700400004900;155012;3704;;24203820010;0
Морозово;д;3700400005000;155020;3704;;24203556011;0
Муравкино;с;3700400005100;155000;3704;;24203501011;0
Мытищи;д;3700400005200;155014;3704;;24203820004;0
Мышкино;д;3700400005300;155012;3704;;24203820011;0
Наталиха;д;3700400005400;155011;3704;;24203828009;0
Непотягово;с;3700400005500;155004;3704;;24203840008;0
Новая;д;3700400005600;155012;3704;;24203820012;0
Нови;д;3700400005700;155023;3704;;24203556004;0
Новоселка;с;3700400005800;;3704;;24203828001;0
Огренево;с;3700400005900;155000;3704;;24203501004;0
Осанково;д;3700400006000;155003;3704;;24203832015;0
Осановец;с;3700400006100;;3704;;24203832001;0
Петрово-Городище;с;3700400006200;;3704;;24203556012;0
Петровский;п;3700400006300;;3704;;24203556000;0
Петряиха;д;3700400006400;155012;3704;;24203820013;0
Печищи;д;3700400006500;155014;3704;;24203820005;0
Пиногор;с;3700400006600;155015;3704;;24203832006;0
Подолец;с;3700400006700;155006;3704;;24203840012;0
Путятино;д;3700400006800;;3704;;24203556013;0
Ратницкое;с;3700400006900;155006;3704;;24203840013;0
Рыково;с;3700400007000;155022;3704;;24203832016;0
Рыковская Новоселка;с;3700400007100;155015;3704;;24203832007;0
Садовый;с;3700400007200;155000;3704;;24203501006;0
Садовый;п;3700400007201;155003;3704;;24203501006;0
Санково;с;3700400007300;155020;3704;;24203556017;0
Свозня;с;3700400007400;155011;3704;;24203828010;0
Свозня;д;3700400007401;155011;3704;;24203828010;0
Сербилово;с;3700400007500;155003;3704;;24203832017;0
Скомово;с;3700400007600;155015;3704;;24203832008;0
Студенец;д;3700400007700;155012;3704;;24203820014;0
Теряево;д;3700400007800;155010;3704;;24203828005;0
Тимерево;д;3700400007900;155023;3704;;24203556014;0
Урусобино;д;3700400008000;155020;3704;;24203556018;0
Хлябово;д;3700400008100;155005;3704;;24203840014;0
Холодиха;д;3700400008200;155011;3704;;24203828011;0
Черницыно;д;3700400008300;155020;3704;;24203556015;0
Шатры;д;3700400008400;;3704;;24203556016;0
Шекшово;с;3700400008500;155007;3704;;24203840001;0
Шельбово;с;3700400008600;155015;3704;;24203832009;0
Шипово;д;3700400008700;155003;3704;;24203832019;0
Шипово-Слободка;с;3700400008800;155003;3704;;24203832018;0
Шухра;д;3700400008900;155005;3704;;24203840015;0
Ярдениха;д;3700400009000;;3704;;24203828012;0
Ярышево;с;3700400009100;155000;3704;;24203501012;0
Гаврилов Посад;г;3700400100000;;3704;;24203501000;1
9 Января;п;3700400100100;155000;3704;;24203501000;0
Заволжский;р-н;3700500000000;;3703;;24205000000;0
Аверино;д;3700500000200;155431;3703;;24205828002;0
Ананьино;д;3700500000300;;3703;;24205836002;0
Андрониха;д;3700500000400;155422;3703;;24205840002;0
Антипиха;д;3700500000500;155435;3703;;24205832002;0
Антропово;д;3700500000600;155422;3703;;24205836003;0
Артюково;д;3700500000700;155434;3703;;24205828003;0
Ахлебинка;д;3700500000900;155435;3703;;24205832003;0
Бабцыно;д;3700500001000;;3703;;24205832004;0
Бабцино;д;3700500001001;155437;3703;;24205832004;0
Безносово;д;3700500001100;155432;3703;;24205824003;0
Белоногово;д;3700500001200;155434;3703;;24205828004;0
Белькаши;д;3700500001300;155436;3703;;24205808002;0
Березовка;д;3700500001400;155422;3703;;24205840003;0
Беседы;д;3700500001500;155436;3703;;24205812002;0
Болотниково;д;3700500001600;155410;3703;;24205836004;0
Борисцево;д;3700500001700;155430;3703;;24205808003;0
Борщевка;д;3700500001800;155435;3703;;24205832005;0
Бредихино;с;3700500001900;155410;3703;;24205836005;0
Бутово;д;3700500002000;155435;3703;;24205832006;0
Бухарево;д;3700500002100;155422;3703;;24205836006;0
Буяково;д;3700500002200;155430;3703;;24205808005;0
Быковка;д;3700500002300;155431;3703;;24205808004;0
Ванютино;д;3700500002400;155435;3703;;24205832008;0
Ватаги;д;3700500002500;155436;3703;;24205812003;0
Ведерново;д;3700500002600;155435;3703;;24205832009;0
Вертлужное;д;3700500002700;155430;3703;;24205808006;0
Вершинино;д;3700500002800;155421;3703;;24205836007;0
Вишенки;д;3700500002999;155439;3703;;24205000000;0
Водомерово;д;3700500003000;155430;3703;;24205808007;0
Воздвиженье;с;3700500003100;155430;3703;;24205808001;0
Воробьецово;д;3700500003200;155422;3703;;24205840001;0
Ворокшино;д;3700500003300;155430;3703;;24205808008;0
Воронино;д;3700500003400;155435;3703;;24205832010;0
Воронцово;д;3700500003500;155436;3703;;24205812004;0
Вострово;д;3700500003600;155431;3703;;24205828005;0
Вьюшково;д;3700500003700;155431;3703;;24205828006;0
Гаврилово;д;3700500003800;155435;3703;;24205844004;0
Георгиевское;с;3700500003900;;3703;;24205832012;0
Голочелово;д;3700500004000;155431;3703;;24205828007;0
Голузино;д;3700500004100;155430;3703;;24205808009;0
Гольцовка;д;3700500004200;155436;3703;;24205812001;0
Городище;д;3700500004300;155436;3703;;24205812005;0
Гороженица;д;3700500004400;155436;3703;;24205812006;0
Горянцево;д;3700500004500;155432;3703;;24205824004;0
Гусиха;д;3700500004600;155422;3703;;24205840004;0
Деревнище;д;3700500004700;155432;3703;;24205824005;0
Дмитриевское;д;3700500004800;155436;3703;;24205812007;0
Долматово;д;3700500004900;155421;3703;;24205836008;0
Дорки;д;3700500005000;155423;3703;;24205820002;0
Доронжа;д;3700500005100;155422;3703;;24205836025;0
Емельяново;д;3700500005200;155410;3703;;24205808010;0
