name;socr;code;index;gninmb;uno;ocatd
Мичурина;ул;37015001000013700;155250;3703;;24223501000
Молодежная;ул;37015001000013800;155251;3703;;24223501000
Московская;ул;37015001000013900;155250;3703;;24223501000
Народная;ул;37015001000014000;155251;3703;;24223501000
Национальная;ул;37015001000014100;155252;3703;;24223501000
Невская;ул;37015001000014200;;3703;;24223501000
Некрасова;ул;37015001000014300;155250;3703;;24223501000
Некрасова;пер;37015001000014400;155250;3703;;24223501000
Никитинская;ул;37015001000014500;155250;3703;;24223501000
Новая;ул;37015001000014600;155250;3703;;24223501000
Ново-Красовская;ул;37015001000014700;;3703;;24223501000
Ногинская;ул;37015001000014800;155250;3703;;24223501000
Огнестойкая 1-я;ул;37015001000014900;155251;3703;;24223501000
Огнестойкая 2-я;ул;37015001000015000;155251;3703;;24223501000
Одесская;ул;37015001000015100;155251;3703;;24223501000
Октябрьская 1-я;ул;37015001000015200;155250;3703;;24223501000
Октябрьская 2-я;ул;37015001000015300;155250;3703;;24223501000
Октябрьская 3-я;ул;37015001000015400;155250;3703;;24223501000
Олега Кошевого;ул;37015001000015500;155250;3703;;24223501000
Орджоникидзе;ул;37015001000015600;155250;3703;;24223501000
Орловка;ул;37015001000015700;155250;3703;;24223501000
Осипенко;ул;37015001000015800;155252;3703;;24223501000
Островского;ул;37015001000015900;155250;3703;;24223501000
Павловская;ул;37015001000016000;155251;3703;;24223501000
Папаевская;ул;37015001000016100;155251;3703;;24223501000
Первомайская;ул;37015001000016200;155250;3703;;24223501000
Перекопская 1-я;ул;37015001000016300;155250;3703;;24223501000
Перекопская 2-я;ул;37015001000016400;155250;3703;;24223501000
Перекопская 3-я;ул;37015001000016500;155250;3703;;24223501000
Перекопская 4-я;ул;37015001000016600;155250;3703;;24223501000
Петровская;ул;37015001000016700;155251;3703;;24223501000
Пионерская 1-я;ул;37015001000016800;155250;3703;;24223501000
Пионерская 2-я;ул;37015001000016900;155250;3703;;24223501000
Пионерская 3-я;ул;37015001000017000;155250;3703;;24223501000
Пионерский;проезд;37015001000017100;155250;3703;;24223501000
Победы;проезд;37015001000017200;155250;3703;;24223501000
Полевая;ул;37015001000017300;155251;3703;;24223501000
Понизовская;ул;37015001000017400;155250;3703;;24223501000
Пролетарская 1-я;ул;37015001000017500;155250;3703;;24223501000
Пролетарская 2-я;ул;37015001000017600;155250;3703;;24223501000
Пролетарская 3-я;ул;37015001000017700;155250;3703;;24223501000
Пролетарская 4-я;ул;37015001000017800;155250;3703;;24223501000
Пугачева;ул;37015001000017900;155252;3703;;24223501000
Пугачевский;проезд;37015001000018000;155252;3703;;24223501000
Пушкина;ул;37015001000018100;155252;3703;;24223501000
Пятницкая 1-я;ул;37015001000018200;155251;3703;;24223501000
Пятницкая 2-я;ул;37015001000018300;155251;3703;;24223501000
Разинская;ул;37015001000018400;155252;3703;;24223501000
Революционная;ул;37015001000018500;155250;3703;;24223501000
Родниковская;ул;37015001000018600;155250;3703;;24223501000
Розановская;ул;37015001000018700;155250;3703;;24223501000
Рощинская;ул;37015001000018800;155250;3703;;24223501000
Русинская;ул;37015001000018900;155250;3703;;24223501000
Рыбаковский;проезд;37015001000019000;155250;3703;;24223501000
Рябикова;ул;37015001000019100;155250;3703;;24223501000
Садовая 2-я;ул;37015001000019200;155250;3703;;24223501000
Садовый;проезд;37015001000019300;155252;3703;;24223501000
Свердловская;ул;37015001000019400;155250;3703;;24223501000
Светлая;ул;37015001000019500;155250;3703;;24223501000
Севастопольская;ул;37015001000019600;155251;3703;;24223501000
Семеновская;ул;37015001000019700;155250;3703;;24223501000
Середская;ул;37015001000019800;155252;3703;;24223501000
Серова;ул;37015001000019900;155251;3703;;24223501000
Склянского;ул;37015001000020000;155250;3703;;24223501000
Смычка;ул;37015001000020100;155250;3703;;24223501000
Советская;ул;37015001000020200;;3703;;24223501000
Совхозная;ул;37015001000020300;155250;3703;;24223501000
Сокеринская 1-я;ул;37015001000020400;155250;3703;;24223501000
Сокеринская 2-я;ул;37015001000020500;155250;3703;;24223501000
Сокольская;ул;37015001000020600;155250;3703;;24223501000
Солнечная;ул;37015001000020700;155251;3703;;24223501000
Социалистическая;ул;37015001000020800;;3703;;24223501000
Спортивная 1-я;ул;37015001000020900;155250;3703;;24223501000
Спортивная 2-я;ул;37015001000021000;155250;3703;;24223501000
Станционная;ул;37015001000021100;155252;3703;;24223501000
Суворова;ул;37015001000021200;155250;3703;;24223501000
Талалихина;ул;37015001000021300;;3703;;24223501000
Таллалихина;ул;37015001000021302;155250;3701;;24223501000
Тверская;ул;37015001000021400;155252;3703;;24223501000
Тезинская;ул;37015001000021500;155250;3703;;24223501000
Текстильная 1-я;ул;37015001000021600;155252;3703;;24223501000
Текстильная 2-я;ул;37015001000021700;155252;3703;;24223501000
Текстильная 3-я;ул;37015001000021800;155252;3703;;24223501000
Текстильная 4-я;ул;37015001000021900;155252;3703;;24223501000
Тельмана;ул;37015001000022000;155250;3703;;24223501000
Терешинская;пл;37015001000022100;155250;3703;;24223501000
Техническая;ул;37015001000022200;;3703;;24223501000
Тимирязева;ул;37015001000022300;155251;3703;;24223501000
Титова;ул;37015001000022400;155252;3703;;24223501000
Тихомировская;ул;37015001000022500;155250;3703;;24223501000
Толмасовская;ул;37015001000022600;155251;3703;;24223501000
Толстовская;ул;37015001000022700;155250;3703;;24223501000
Торговая;ул;37015001000022800;155250;3703;;24223501000
Трудовая;ул;37015001000022900;155251;3703;;24223501000
Ульяновская;ул;37015001000023000;155250;3703;;24223501000
Уральская 1-я;ул;37015001000023100;155250;3703;;24223501000
Уральская 2-я;ул;37015001000023200;155250;3703;;24223501000
Фестивальная;ул;37015001000023300;155251;3703;;24223501000
Филисовский;проезд;37015001000023400;155251;3703;;24223501000
Фрунзе;пл;37015001000023500;;3703;;24223501000
Фрунзе;ул;37015001000023600;;3703;;24223501000
Фурманова;ул;37015001000023700;155252;3703;;24223501000
Халтурина;ул;37015001000023800;155250;3703;;24223501000
Цветочная;ул;37015001000023900;155250;3703;;24223501000
Чайковского;ул;37015001000024000;155250;3703;;24223501000
Чапаева;ул;37015001000024100;155250;3703;;24223501000
Чехова;ул;37015001000024200;155250;3703;;24223501000
Чкалова;ул;37015001000024300;155251;3703;;24223501000
Шагова;ул;37015001000024499;155250;3701;;24223501000
Шагова;мкр;37015001000024500;155251;3703;;24223501000
Шаговская;ул;37015001000024600;155250;3703;;24223501000
Шилова;ул;37015001000024700;155250;3703;;24223501000
Школьная;ул;37015001000024800;155251;3703;;24223501000
Школьный;пер;37015001000024900;155251;3703;;24223501000
Шуйская 1-я;ул;37015001000025000;155252;3703;;24223501000
Шуйская 2-я;ул;37015001000025100;155252;3703;;24223501000
Шуйская 3-я;ул;37015001000025200;155252;3703;;24223501000
Шуйская 4-я;ул;37015001000025300;155252;3703;;24223501000
Шуйская 5-я;ул;37015001000025400;155252;3703;;24223501000
Шуйская 6-я;ул;37015001000025500;155252;3703;;24223501000
Щорса;ул;37015001000025600;155251;3703;;24223501000
Энгельса;проезд;37015001000025700;155250;3703;;24223501000
Южный;мкр;37015001000025800;155252;3703;;24223501000
Юрьевецкая;ул;37015001000025900;155250;3703;;24223501000
9 Января;ул;37015001000026000;155252;3703;;24223501000
Рабочий 1-й;п;37015001000026100;155252;3703;;24223501000
Вичугский;проезд;37015001000026200;155250;3703;;24223501000
Западная;ул;37015001000026300;155250;3703;;24223501000
Свободы;ул;37015001000026400;155250;3703;;24223501000
Северный;проезд;37015001000026500;155250;3703;;24223501000
Привокзальная;пл;37015001000026600;155251;3703;;24223501000
Павловский;проезд;37015001000026700;155251;3703;;24223501000
Кулешевский;проезд;37015001000026800;155250;3703;;24223501000
Шуйский;проезд;37015001000026900;155250;3703;;24223501000
Безымянный;проезд;37015001000027000;155250;3703;;24223501000
Шаговский;проезд;37015001000027199;155250;3701;;24223501000
Крестьянский;проезд;37015001000027200;155250;3703;;24223501000
Скрыловский;проезд;37015001000027300;155250;3703;;24223501000
Сосновая;ул;37015001000027400;155250;3703;;24223501000
Ореховая;ул;37015001000027500;155250;3703;;24223501000
Ягодная;ул;37015001000027600;155250;3703;;24223501000
Деревенская;ул;37015001000027700;155250;3703;;24223501000
Коллективный сад - 3;снт;37015001000027800;155250;3703;;24223501000
Коллективный сад - 16;снт;37015001000027900;155250;3703;;24223501000
Коллективный сад - 5;снт;37015001000028000;155250;3703;;24223501000
Коллективный сад-15Б;снт;37015001000028100;155250;3703;;24223501000
Коллективный сад-10А;снт;37015001000028200;155250;3703;;24223501000
Коллективный сад-10;снт;37015001000028300;155250;3703;;24223501000
Коллективный сад-13;снт;37015001000028400;155250;3703;;24223501000
Коллективный сад-9;снт;37015001000028500;155250;3703;;24223501000
Коллективный сад-17;снт;37015001000028600;155250;3703;;24223501000
Коллективный сад-8;снт;37015001000028700;155250;3703;;24223501000
Коллективный сад-7;снт;37015001000028800;155250;3703;;24223501000
Коллективный сад-22;снт;37015001000028900;155250;3703;;24223501000
Коллективный сад-25;снт;37015001000029000;155250;3703;;24223501000
Коллективный сад-19А;снт;37015001000029100;155250;3703;;24223501000
Коллективный сад-19;снт;37015001000029200;155250;3703;;24223501000
Коллективный сад-21;снт;37015001000029300;155250;3703;;24223501000
Коллективный сад-10Б;снт;37015001000029400;155250;3703;;24223501000
Коллективный сад-20А;снт;37015001000029500;155250;3703;;24223501000
Коллективный сад-20;снт;37015001000029600;155250;3703;;24223501000
Коллективный сад-23;снт;37015001000029700;155250;3703;;24223501000
Коллективный сад-24;снт;37015001000029800;155250;3703;;24223501000
Коллективный сад-14;снт;37015001000029900;155250;3703;;24223501000
Коллективный сад-12;снт;37015001000030000;155250;3703;;24223501000
Коллективный сад-1;снт;37015001000030100;155250;3703;;24223501000
Коллективный сад-15;снт;37015001000030200;155250;3703;;24223501000
Коллективный сад-4;снт;37015001000030300;155250;3703;;24223501000
Коллективный сад-4А;снт;37015001000030400;155250;3703;;24223501000
Коллективный сад-6;снт;37015001000030500;155250;3703;;24223501000
Коллективный сад-15А;снт;37015001000030600;155250;3703;;24223501000
Северный;гск;37015001000030700;155250;3703;;24223501000
Маяк;гск;37015001000030800;155250;3703;;24223501000
Заря;гск;37015001000030900;155250;3703;;24223501000
Движение;гск;37015001000031000;155250;3703;;24223501000
Гагаринец;гск;37015001000031100;155250;3703;;24223501000
Строитель-2;гск;37015001000031200;155250;3703;;24223501000
Южный;гск;37015001000031300;155250;3703;;24223501000
Заря-1;гск;37015001000031400;155250;3703;;24223501000
Осень;гск;37015001000031500;155250;3703;;24223501000
Коллективный сад-11;снт;37015001000031600;155250;3703;;24223501000
Коллективный сад-2;снт;37015001000031700;155250;3703;;24223501000
Коллективный сад-14а;снт;37015001000031800;155250;3703;;24223501000
Семейная;ул;37015001000031900;155250;3703;;24223501000
Апрельская;ул;37015001000032000;155251;3703;;24223501000
Сиреневая;ул;37015001000032100;155251;3703;;24223501000
Весенняя;ул;37015001000032200;155251;3703;;24223501000
ГСК Строитель;тер;37015001000032300;155250;3703;;24223501000
Надежда;снт;37016000000000100;155710;3711;;24225551000
Солидарность;снт;37016000000000200;155710;3711;;24225551000
8 Марта;ул;37016000001000100;155710;3711;;24225551000
Болотная;ул;37016000001000200;155710;3711;;24225551000
Больничный;городок;37016000001000300;155710;3711;;24225551000
Восточная 2-я;ул;37016000001000400;155710;3711;;24225551000
Восточная 3-я;ул;37016000001000500;155710;3711;;24225551000
Восточная 4-я;ул;37016000001000600;155710;3711;;24225551000
Восточная 5-я;ул;37016000001000700;155710;3711;;24225551000
Гагарина;ул;37016000001000800;155710;3711;;24225551000
им.Дзержинского;ул;37016000001000900;155710;3711;;24225551000
Дзержинского;ул;37016000001000901;155710;3711;;24225551000
Дружбы;ул;37016000001001000;;3711;;24225551000
Железнодорожная 1-я;ул;37016000001001100;155710;3711;;24225551000
Железнодорожная 2-я;ул;37016000001001200;155710;3711;;24225551000
Железнодорожный 1-й;пер;37016000001001300;155710;3711;;24225551000
Железнодорожный 2-й;пер;37016000001001400;155710;3711;;24225551000
Западная 4-я;ул;37016000001001500;155710;3711;;24225551000
Западная 5-я;ул;37016000001001600;155710;3711;;24225551000
Западная 6-я;ул;37016000001001700;155710;3711;;24225551000
Зеленая;ул;37016000001001800;155710;3711;;24225551000
им.Кирова;ул;37016000001002000;155710;3711;;24225551000
Кирова;ул;37016000001002001;155710;3711;;24225551000
им.Екатерины Кирьяновой;ул;37016000001002100;;3711;;24225551000
Е.Кирьяновой;ул;37016000001002101;155710;3711;;24225551000
Ковровская;ул;37016000001002200;155710;3711;;24225551000
Коммунальная;ул;37016000001002300;155710;3711;;24225551000
Комсомольская;ул;37016000001002400;155710;3711;;24225551000
Кооперативная;ул;37016000001002500;155710;3711;;24225551000
Лесная;ул;37016000001002600;155710;3711;;24225551000
50 лет ВЛКСМ;ул;37016000001002700;155710;3711;;24225551000
им. героя Советского Союза А.В.Лопатина;ул;37016000001002800;155710;3711;;24225551000
Героя Советского союза А.В.Лопатина;ул;37016000001002801;155710;3711;;24225551000
Луговая 1-я;ул;37016000001002900;155710;3711;;24225551000
Луговая 2-я;ул;37016000001003000;155710;3711;;24225551000
Луговая 3-я;ул;37016000001003100;155710;3711;;24225551000
им.Малиновского;ул;37016000001003200;155710;3711;;24225551000
Малиновского;ул;37016000001003201;155710;3711;;24225551000
Марова;ул;37016000001003300;155710;3711;;24225551000
Мира;ул;37016000001003400;155710;3711;;24225551000
Новая;ул;37016000001003500;155710;3711;;24225551000
Октябрьская;ул;37016000001003600;155710;3711;;24225551000
Первомайская;ул;37016000001003700;155710;3711;;24225551000
Пионерская;ул;37016000001003800;155710;3711;;24225551000
Привокзальная;пл;37016000001004100;155710;3711;;24225551000
Пролетарская 1-я;ул;37016000001004200;155710;3711;;24225551000
Пролетарская 2-я;ул;37016000001004300;155710;3711;;24225551000
им.Пушкина;ул;37016000001004400;155710;3711;;24225551000
Пушкина;ул;37016000001004401;155710;3711;;24225551000
Садовая;ул;37016000001004500;155710;3711;;24225551000
Северная 3-я;ул;37016000001004600;155710;3711;;24225551000
Северная 4-я;ул;37016000001004700;155710;3711;;24225551000
Северный;пер;37016000001004800;155710;3711;;24225551000
Советская;ул;37016000001004900;155710;3711;;24225551000
Солидарность;ул;37016000001005000;155710;3711;;24225551000
Восточная Средняя;ул;37016000001005100;155710;3711;;24225551000
Строителей;ул;37016000001005200;155710;3711;;24225551000
Текстильная;ул;37016000001005300;155710;3711;;24225551000
Фабричная;ул;37016000001005400;155710;3711;;24225551000
им.Фрунзе;ул;37016000001005500;155710;3711;;24225551000
Фрунзе;ул;37016000001005501;155710;3711;;24225551000
им.Хлебникова;ул;37016000001005600;155710;3711;;24225551000
А.Хлебникова;ул;37016000001005601;155710;3711;;24225551000
Швейный;пер;37016000001005700;155710;3711;;24225551000
Школьная;ул;37016000001005800;;3711;;24225551000
Шуйская;ул;37016000001005900;155710;3711;;24225551000
Шуйский;пер;37016000001006000;155710;3711;;24225551000
Южная 1-я;ул;37016000001006100;155710;3711;;24225551000
Железнодорожный 4-й;пер;37016000001006200;155710;3711;;24225551000
Железнодорожный 3-й;пер;37016000001006300;155710;3711;;24225551000
Полевая;ул;37016000001006400;155710;3711;;24225551000
Зеленая;ул;37016000002000100;155714;3711;;24225804002
Луговая;ул;37016000002000200;155714;3711;;24225804002
Первомайская;ул;37016000002000300;155714;3711;;24225804002
Садовая;ул;37016000002000400;155714;3711;;24225804002
Совхозная;ул;37016000002000500;155714;3711;;24225804002
Центральная;ул;37016000002000600;155714;3711;;24225804002
Школьная;ул;37016000002000700;155714;3711;;24225804002
Мира;ул;37016000006000100;155717;3711;;24225831002
Молодежный;пер;37016000006000200;155717;3711;;24225831002
Школьный;пер;37016000006000300;155717;3711;;24225831002
Аптечный;пер;37016000010000100;155700;3711;;24225554000
Восточная;ул;37016000010000200;155700;3711;;24225554000
Железнодорожная 1-я;ул;37016000010000300;155700;3711;;24225554000
Железнодорожная 2-я;ул;37016000010000400;155700;3711;;24225554000
Зеленая;ул;37016000010000500;155700;3711;;24225554000
Кирова;пер;37016000010000600;155700;3711;;24225554000
Кирова;ул;37016000010000700;155700;3711;;24225554000
Кооперативная 1-я;ул;37016000010000800;155700;3711;;24225554000
Кооперативная 2-я;ул;37016000010000900;;3711;;24225554000
Кочетова;ул;37016000010001000;155700;3711;;24225554000
Куликова;ул;37016000010001100;155700;3711;;24225554000
Ленина;ул;37016000010001200;155700;3711;;24225554000
Лесная;ул;37016000010001300;155700;3711;;24225554000
Мира;ул;37016000010001400;155700;3711;;24225554000
Октябрьская;ул;37016000010001500;155700;3711;;24225554000
Победы;ул;37016000010001600;155700;3711;;24225554000
Садовая;ул;37016000010001700;155700;3711;;24225554000
Советская;ул;37016000010001800;155700;3711;;24225554000
Фрунзе;ул;37016000010001900;155700;3711;;24225554000
Фурманова;ул;37016000010002000;155700;3711;;24225554000
Чапаева;ул;37016000010002100;155700;3711;;24225554000
Чапаева;пер;37016000010002200;155700;3711;;24225554000
Школьный;пер;37016000010002300;155700;3711;;24225554000
Больничный;городок;37016000010002400;155700;3711;;24225554000
Школьная;ул;37016000010002599;155700;3711;;24225554000
Шорыгино;ст;37016000010002600;155700;3711;;24225554000
Западная;ул;37016000021000100;155714;3711;;24225804001
Зеленая;ул;37016000021000200;155714;3711;;24225804001
Кооперативная;ул;37016000021000300;155714;3711;;24225804001
Набережная;ул;37016000021000400;155714;3711;;24225804001
Новая;ул;37016000021000500;155714;3711;;24225804001
Парковая;ул;37016000021000600;155714;3711;;24225804001
Садовая;ул;37016000021000700;155714;3711;;24225804001
Центральная;ул;37016000021000800;155714;3711;;24225804001
Восточная;ул;37016000024000100;155720;3711;;24225808001
Заречная;ул;37016000024000300;155720;3711;;24225808001
Зеленая;ул;37016000024000499;155720;3711;;24225808001
Лесная;ул;37016000024000500;155720;3711;;24225808001
Мира;ул;37016000024000600;155720;3711;;24225808001
Молодежная;ул;37016000024000700;155720;3711;;24225808001
Нагорная;ул;37016000024000800;155720;3711;;24225808001
Новая;ул;37016000024000900;155720;3711;;24225808001
Огородникова;ул;37016000024001000;155720;3711;;24225808001
Пионерская;ул;37016000024001100;155720;3711;;24225808001
Полевая;ул;37016000024001200;155720;3711;;24225808001
Слободская;ул;37016000024001300;155720;3711;;24225808001
Советская;ул;37016000024001400;155720;3711;;24225808001
Школьная;ул;37016000024001500;155720;3711;;24225808001
Школьный;пер;37016000024001699;155720;3711;;24225808001
Бреховская;ул;37016000029000100;155723;3711;;24225812001
Лесная;ул;37016000029000200;155723;3711;;24225812001
Полевая;ул;37016000029000300;155723;3711;;24225812001
Цветочная;ул;37016000029000400;155723;3711;;24225812001
Центральная;ул;37016000029000500;155723;3711;;24225812001
Школьная;ул;37016000029000600;155723;3711;;24225812001
Молодежная;ул;37016000074000100;155720;3711;;24225808030
Набережная;ул;37016000074000200;155720;3711;;24225808030
Светлая;ул;37016000074000300;155720;3711;;24225808030
Центральная;ул;37016000074000400;155720;3711;;24225808030
Почтовая;ул;37016000074000500;155720;3711;;24225808030
Школьная;ул;37016000074000600;155720;3711;;24225808030
Новая;ул;37016000086000100;155722;3711;;24225812016
Школьная;ул;37016000086000200;155722;3711;;24225812016
Центральная;ул;37016000086000300;155722;3711;;24225812016
Черемушки;ул;37016000086000400;155722;3711;;24225812016
Восточная 1-я;ул;37016000088000100;155701;3711;;24225831021
Восточная 2-я;ул;37016000088000200;155701;3711;;24225831021
Восточная 3-я;ул;37016000088000300;155701;3711;;24225831021
Западная;ул;37016000088000400;155701;3711;;24225831021
Западная 1-я;ул;37016000088000401;155701;3711;;24225558000
Зеленая;ул;37016000088000500;155701;3711;;24225831021
Новая;ул;37016000088000600;155701;3711;;24225831021
Октябрьская;ул;37016000088000700;155701;3711;;24225831021
Первомайская;ул;37016000088000800;155701;3711;;24225831021
Центральная;ул;37016000088000900;155701;3711;;24225831021
Большая;ул;37016000091000100;155726;3711;;24225808020
Заозерная;ул;37016000091000200;155726;3711;;24225808020
Зеленая;ул;37016000091000300;155726;3711;;24225808020
Мира;ул;37016000091000400;155726;3711;;24225808020
Озерная;ул;37016000091000500;155726;3711;;24225808020
Фабричная;ул;37016000091000600;155726;3711;;24225808020
Цветочная;ул;37016000091000700;155726;3711;;24225808020
Центральная;ул;37016000091000800;155726;3711;;24225808020
Школьная;ул;37016000091000900;155726;3711;;24225808020
40 лет Победы;ул;37016000092000100;155710;3711;;24225831023
Советская;ул;37016000092000200;155710;3711;;24225831023
Центральный;пер;37016000092000300;155710;3711;;24225831023
Школьная;ул;37016000092000499;155710;3711;;24225830001
Центральная;ул;37016000093000100;155716;3711;;24225804024
Нагорная;ул;37016000093000200;155716;3711;;24225804024
Черемушки;мкр;37016000093000300;155716;3711;;24225804024
Черемушки;ул;37016000093000301;155716;3711;;24225804000
Заречная;ул;37016000093000400;155716;3711;;24225804024
Полевая;ул;37016000102000100;155710;3711;;
Дружба;ул;37016000125000100;;3711;;24225831027
1 Мая;ул;37016000125000200;155710;3711;;24225831027
Мира;ул;37016000125000300;155710;3711;;24225831027
Молодежная;ул;37016000125000400;155710;3711;;24225831027
Победа;ул;37016000125000500;;3711;;24225831027
Советская;ул;37016000125000600;155710;3711;;24225831027
Советский;пер;37016000125000700;155710;3711;;24225831027
Новая;ул;37016000125000899;155710;3711;;24225832001
Весенняя;ул;37016000125000900;155710;3711;;24225831027
Спортивная;ул;37016000125001000;155710;3711;;24225831027
Строителей;ул;37016000125001100;;3711;;24225831027
Волжская;ул;37016000132000199;155362;3720;;24225808026
Зеленая;ул;37016000132000299;155362;3720;;24225808026
Солнечная;ул;37016000132000399;155362;3720;;24225808026
Цветочная;ул;37016000132000499;155362;3720;;24225808026
Золотниковская Пустынь;снт;37017000000000100;155040;3704;;24229820006
Керамик;снт;37017000000000200;155040;3704;;24229000000
Елочка;снт;37017000000000300;155040;3704;;24229000000
Полянка;снт;37017000000000400;155040;3704;;24229550000
Флора;снт;37017000000000500;155040;3704;;24229550000
Швейник;снт;37017000000000600;155040;3704;;24229550000
Заря-8;тер. СНТ;37017000000000700;155040;3704;;24229550000
Заря-8;снт;37017000000000702;155040;3704;;24229550000
Вперед;снт;37017000000000800;155040;3704;;24229550000
Федорково;снт;37017000000000900;155150;3704;;24229000000
Лесное;снт;37017000000001000;155040;3704;;24229000000
Радуга;снт;37017000000001100;155040;3704;;24229550000
Промэнергетик;снт;37017000000001200;155040;3704;;24229000000
Рябиновая роща;гск;37017000000001300;155040;3704;;24229000000
Рябиновая роща;снт;37017000000001400;155040;3704;;24229000000
Нефтехимик;снт;37017000000001500;155040;3704;;24229000000
Ясная Поляна, 33;тер. СНТ;37017000000001600;;3704;;24229808000
Лагерь Строитель (комплекс зданий);тер;37017000000001700;;3704;;24229808017
Лагерь Строитель;тер;37017000000001701;;3704;;24229808017
Колос;тер. СНТ;37017000000001800;;3704;;24229808000
Курорт Оболсуново;тер;37017000000001951;;3704;;24229808017
пансионат Чайка;тер;37017000000002000;;3704;;24229840000
Горизонт;тер. СНТ;37017000000002100;;3704;;24229840000
Ручеек;тер. СНТ;37017000000002200;155041;3704;;24229840008
Мираж;тер. СНТ;37017000000002300;155034;3704;;24229820012
База минеральных удобрений;тер;37017000000002400;;3704;;24229000000
База N1;тер;37017000000002500;;3704;;24229000000
Медик;тер. СНТ;37017000000002600;155041;3704;;24229840008
Березка;тер. СНТ;37017000000002700;155043;3704;;24229840008
Полянка;тер. СНТ;37017000000002800;;3704;;24229808001
Росинка;тер. СНТ;37017000000002900;;3704;;24229808000
Рассвет;тер. СНТ;37017000000003000;;3704;;24229000000
Дружный;снт;37017000003000100;155053;3704;;24229808002
Заречная;ул;37017000008000100;;3704;;24229830002
Центральная;ул;37017000008000200;;3704;;24229830002
Центральная;ул;37017000010000100;155044;3704;;24229808001
Молодежная;ул;37017000010000200;155044;3704;;24229808001
Лесная;ул;37017000010000300;155044;3704;;24229808001
Совхозная;ул;37017000010000400;155044;3704;;24229808001
Солнечная;ул;37017000010000500;155044;3704;;24229808001
Светлая;ул;37017000010000600;155044;3704;;24229808001
Луговая;ул;37017000010000700;155044;3704;;24229808001
1-я Полевая;ул;37017000010000800;;3704;;24229808001
3-я Полевая;ул;37017000010000900;;3704;;24229808001
2-я Полевая;ул;37017000010001000;;3704;;24229808001
Фабричный двор;ул;37017000014000100;155030;3704;;24229828002
Загородная;ул;37017000026000100;155044;3704;;24229808007
Молодежная 1-я;ул;37017000026000200;155044;3704;;24229808007
Молодежная 2-я;ул;37017000026000300;155044;3704;;24229808007
Молодежная 3-я;ул;37017000026000400;155044;3704;;24229808007
Молодежная 4-я;ул;37017000026000500;155044;3704;;24229808007
Молодежная 5-я;ул;37017000026000600;155044;3704;;24229808007
Молодежная 6-я;ул;37017000026000700;155044;3704;;24229808007
Молодежная 7-я;ул;37017000026000800;155044;3704;;24229808007
Шоссейная;ул;37017000026000900;155044;3704;;24229808007
Комарово;тер. СНТ;37017000029000100;155053;3704;;24229808033
Комарово;снт;37017000029000102;155053;3704;;24229808033
Горьковская;ул;37017000031000100;155033;3704;;24229836002
Запрудная;ул;37017000031000200;155033;3704;;24229836002
Новая;ул;37017000031000300;155033;3704;;24229836002
Центральная;ул;37017000031000400;155033;3704;;24229836002
Школьная;ул;37017000031000500;155033;3704;;24229836002
Юбилейная;ул;37017000031000600;155033;3704;;24229836002
Новая;ул;37017000036000100;155044;3704;;24229808008
Лесная;ул;37017000044000100;155030;3704;;24229828006
Молодежная;ул;37017000044000200;155030;3704;;24229828006
3-Фабричный двор;ул;37017000044000300;155030;3704;;24229828006
Фабричный двор;ул;37017000044000304;155030;3704;;24229828006
Центральная;ул;37017000044000400;155030;3704;;24229828006
Школьный двор;ул;37017000044000500;155030;3704;;24229828006
Пушкина;ул;37017000048000100;155035;3704;;24229820007
Первомайская;ул;37017000048000200;155035;3704;;24229820007
Золотые пруды;снт;37017000049000100;155045;3704;;24229840007
Зеленая;ул;37017000050000100;155056;3704;;24229816001
Комсомольская;ул;37017000050000200;155056;3704;;24229816001
Совхозная;ул;37017000050000300;155056;3704;;24229816001
Центральная;ул;37017000050000400;155056;3704;;24229816001
Молодежная;ул;37017000050000500;155056;3704;;24229816001
Ключи;снт;37017000052000100;155043;3704;;24229840008
Березка;снт;37017000052000251;155043;3704;;24229840008
Медик;снт;37017000052000351;155041;3704;;24229840008
Ручеек;снт;37017000052000451;155041;3704;;24229840008
Репновская;ул;37017000054000100;155044;3704;;24229808013
Заря;тер. СНТ;37017000062000100;155058;3704;;24229830005
Гусева;ул;37017000065000199;155035;3704;;24229820001
Зеленая;ул;37017000065000200;155035;3704;;24229820001
Кирова;ул;37017000065000399;155035;3704;;24229820001
Коллективная;ул;37017000065000400;155035;3704;;24229820001
Лесная 1-я;ул;37017000065000500;155035;3704;;24229820001
Лесная 2-я;ул;37017000065000600;155035;3704;;24229820001
Лесная 3-я;ул;37017000065000700;155035;3704;;24229820001
Межевая;ул;37017000065000800;155035;3704;;24229820001
Молодежная;ул;37017000065000900;155035;3704;;24229820001
Морозовская;ул;37017000065001000;155035;3704;;24229820001
Новая;ул;37017000065001100;155035;3704;;24229820001
Олимпийская;ул;37017000065001299;155035;3704;;24229820001
Первомайская;ул;37017000065001300;155035;3704;;24229820001
Полевая 1-я;ул;37017000065001400;155035;3704;;24229820001
Полевая 2-я;ул;37017000065001500;155035;3704;;24229820001
Полевая 3-я;ул;37017000065001600;155035;3704;;24229820001
Садовая;ул;37017000065001700;155035;3704;;24229820001
Совхозная;ул;37017000065001800;155035;3704;;24229820001
Спортивный;пер;37017000065001900;155035;3704;;24229820001
Школьная;ул;37017000065002000;155035;3704;;24229820001
Клубная;ул;37017000065002100;155035;3704;;24229820001
Центральная;ул;37017000069000100;155030;3704;;24229832006
